source,output,assigned_rank,source_rank_token,removed_ranges,chains,removed_atom_records,removed_residue_count,removed_residues,retained_coordinate_records
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.55.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank56.pdb,56,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.56.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank57.pdb,57,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.57.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank58.pdb,58,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.58.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank59.pdb,59,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.59.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank60.pdb,60,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.60.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank61.pdb,61,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.61.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank62.pdb,62,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.62.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank63.pdb,63,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.63.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank64.pdb,64,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.64.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank65.pdb,65,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.65.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank66.pdb,66,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.66.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank67.pdb,67,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.67.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank68.pdb,68,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.68.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank69.pdb,69,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.69.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank70.pdb,70,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.70.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank71.pdb,71,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.71.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank72.pdb,72,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.72.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank73.pdb,73,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.73.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank74.pdb,74,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.74.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank75.pdb,75,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.75.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank76.pdb,76,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.76.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank77.pdb,77,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.77.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank78.pdb,78,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.78.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank79.pdb,79,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.79.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank80.pdb,80,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.80.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank81.pdb,81,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.81.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank82.pdb,82,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.82.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank83.pdb,83,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.83.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank84.pdb,84,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.84.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank85.pdb,85,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.85.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank86.pdb,86,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.86.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank87.pdb,87,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.87.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank88.pdb,88,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.88.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank89.pdb,89,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.89.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank90.pdb,90,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.90.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank91.pdb,91,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.91.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank92.pdb,92,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.92.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank93.pdb,93,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.93.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank94.pdb,94,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.94.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank95.pdb,95,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.95.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank96.pdb,96,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.96.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank97.pdb,97,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.97.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank98.pdb,98,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.98.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank99.pdb,99,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.99.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank100.pdb,100,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.100.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank101.pdb,101,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.101.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank102.pdb,102,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.102.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank103.pdb,103,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.103.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank104.pdb,104,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.104.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank105.pdb,105,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.105.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank106.pdb,106,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.106.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank107.pdb,107,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.107.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank108.pdb,108,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.108.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank109.pdb,109,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.109.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank110.pdb,110,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.110.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank111.pdb,111,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.111.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank112.pdb,112,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.112.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank113.pdb,113,,0,A,0,0,,1578
/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2/2PBR.113.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/AqTMK/01_af2_new/AqTMK.AF2rank114.pdb,114,,0,A,0,0,,1578
