input_order,source_prediction_index,numbering_index,target_id,standard_structure_id,original_structure_id,original_filename,source_path,input_pdb_path,source_af2_path,source_af2_match,plddt_filter_scope_requested,plddt_filter_scope_applied,plddt_filter_pdb_path,plddt_source_status,rank,model,seed
46,,46,GAC,GAC_AF2_0046,GAC.AF2rank46,GAC.AF2rank46.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank46.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank46.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.45.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.45.pdb,manifest_exact,,,
47,,47,GAC,GAC_AF2_0047,GAC.AF2rank47,GAC.AF2rank47.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank47.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank47.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.46.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.46.pdb,manifest_exact,,,
48,,48,GAC,GAC_AF2_0048,GAC.AF2rank48,GAC.AF2rank48.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank48.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank48.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.47.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.47.pdb,manifest_exact,,,
49,,49,GAC,GAC_AF2_0049,GAC.AF2rank49,GAC.AF2rank49.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank49.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank49.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.48.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.48.pdb,manifest_exact,,,
50,,50,GAC,GAC_AF2_0050,GAC.AF2rank50,GAC.AF2rank50.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank50.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank50.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.49.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.49.pdb,manifest_exact,,,
51,,51,GAC,GAC_AF2_0051,GAC.AF2rank51,GAC.AF2rank51.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank51.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank51.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.50.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.50.pdb,manifest_exact,,,
52,,52,GAC,GAC_AF2_0052,GAC.AF2rank52,GAC.AF2rank52.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank52.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank52.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.51.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.51.pdb,manifest_exact,,,
53,,53,GAC,GAC_AF2_0053,GAC.AF2rank53,GAC.AF2rank53.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank53.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank53.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.52.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.52.pdb,manifest_exact,,,
54,,54,GAC,GAC_AF2_0054,GAC.AF2rank54,GAC.AF2rank54.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank54.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank54.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.53.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.53.pdb,manifest_exact,,,
55,,55,GAC,GAC_AF2_0055,GAC.AF2rank55,GAC.AF2rank55.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank55.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank55.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.54.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.54.pdb,manifest_exact,,,
56,,56,GAC,GAC_AF2_0056,GAC.AF2rank56,GAC.AF2rank56.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank56.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank56.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.55.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.55.pdb,manifest_exact,,,
57,,57,GAC,GAC_AF2_0057,GAC.AF2rank57,GAC.AF2rank57.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank57.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank57.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.56.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.56.pdb,manifest_exact,,,
58,,58,GAC,GAC_AF2_0058,GAC.AF2rank58,GAC.AF2rank58.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank58.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank58.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.57.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.57.pdb,manifest_exact,,,
59,,59,GAC,GAC_AF2_0059,GAC.AF2rank59,GAC.AF2rank59.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank59.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank59.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.58.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.58.pdb,manifest_exact,,,
60,,60,GAC,GAC_AF2_0060,GAC.AF2rank60,GAC.AF2rank60.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank60.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank60.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.59.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.59.pdb,manifest_exact,,,
61,,61,GAC,GAC_AF2_0061,GAC.AF2rank61,GAC.AF2rank61.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank61.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank61.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.60.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.60.pdb,manifest_exact,,,
62,,62,GAC,GAC_AF2_0062,GAC.AF2rank62,GAC.AF2rank62.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank62.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank62.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.61.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.61.pdb,manifest_exact,,,
63,,63,GAC,GAC_AF2_0063,GAC.AF2rank63,GAC.AF2rank63.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank63.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank63.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.62.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.62.pdb,manifest_exact,,,
64,,64,GAC,GAC_AF2_0064,GAC.AF2rank64,GAC.AF2rank64.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank64.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank64.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.63.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.63.pdb,manifest_exact,,,
65,,65,GAC,GAC_AF2_0065,GAC.AF2rank65,GAC.AF2rank65.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank65.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank65.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.64.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.64.pdb,manifest_exact,,,
66,,66,GAC,GAC_AF2_0066,GAC.AF2rank66,GAC.AF2rank66.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank66.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank66.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.65.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.65.pdb,manifest_exact,,,
67,,67,GAC,GAC_AF2_0067,GAC.AF2rank67,GAC.AF2rank67.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank67.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank67.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.66.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.66.pdb,manifest_exact,,,
68,,68,GAC,GAC_AF2_0068,GAC.AF2rank68,GAC.AF2rank68.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank68.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank68.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.67.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.67.pdb,manifest_exact,,,
69,,69,GAC,GAC_AF2_0069,GAC.AF2rank69,GAC.AF2rank69.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank69.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank69.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.68.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.68.pdb,manifest_exact,,,
70,,70,GAC,GAC_AF2_0070,GAC.AF2rank70,GAC.AF2rank70.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank70.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank70.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.69.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.69.pdb,manifest_exact,,,
71,,71,GAC,GAC_AF2_0071,GAC.AF2rank71,GAC.AF2rank71.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank71.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank71.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.70.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.70.pdb,manifest_exact,,,
72,,72,GAC,GAC_AF2_0072,GAC.AF2rank72,GAC.AF2rank72.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank72.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank72.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.71.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.71.pdb,manifest_exact,,,
73,,73,GAC,GAC_AF2_0073,GAC.AF2rank73,GAC.AF2rank73.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank73.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank73.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.72.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.72.pdb,manifest_exact,,,
74,,74,GAC,GAC_AF2_0074,GAC.AF2rank74,GAC.AF2rank74.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank74.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank74.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.73.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.73.pdb,manifest_exact,,,
75,,75,GAC,GAC_AF2_0075,GAC.AF2rank75,GAC.AF2rank75.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank75.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank75.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.74.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.74.pdb,manifest_exact,,,
76,,76,GAC,GAC_AF2_0076,GAC.AF2rank76,GAC.AF2rank76.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank76.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank76.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.75.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.75.pdb,manifest_exact,,,
77,,77,GAC,GAC_AF2_0077,GAC.AF2rank77,GAC.AF2rank77.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank77.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank77.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.76.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.76.pdb,manifest_exact,,,
78,,78,GAC,GAC_AF2_0078,GAC.AF2rank78,GAC.AF2rank78.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank78.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank78.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.77.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.77.pdb,manifest_exact,,,
79,,79,GAC,GAC_AF2_0079,GAC.AF2rank79,GAC.AF2rank79.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank79.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank79.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.78.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.78.pdb,manifest_exact,,,
80,,80,GAC,GAC_AF2_0080,GAC.AF2rank80,GAC.AF2rank80.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank80.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank80.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.79.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.79.pdb,manifest_exact,,,
81,,81,GAC,GAC_AF2_0081,GAC.AF2rank81,GAC.AF2rank81.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank81.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank81.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.80.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.80.pdb,manifest_exact,,,
82,,82,GAC,GAC_AF2_0082,GAC.AF2rank82,GAC.AF2rank82.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank82.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank82.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.81.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.81.pdb,manifest_exact,,,
83,,83,GAC,GAC_AF2_0083,GAC.AF2rank83,GAC.AF2rank83.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank83.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank83.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.82.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.82.pdb,manifest_exact,,,
84,,84,GAC,GAC_AF2_0084,GAC.AF2rank84,GAC.AF2rank84.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank84.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank84.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.83.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.83.pdb,manifest_exact,,,
85,,85,GAC,GAC_AF2_0085,GAC.AF2rank85,GAC.AF2rank85.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank85.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank85.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.84.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.84.pdb,manifest_exact,,,
86,,86,GAC,GAC_AF2_0086,GAC.AF2rank86,GAC.AF2rank86.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank86.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank86.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.85.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.85.pdb,manifest_exact,,,
87,,87,GAC,GAC_AF2_0087,GAC.AF2rank87,GAC.AF2rank87.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank87.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank87.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.86.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.86.pdb,manifest_exact,,,
88,,88,GAC,GAC_AF2_0088,GAC.AF2rank88,GAC.AF2rank88.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank88.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank88.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.87.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.87.pdb,manifest_exact,,,
89,,89,GAC,GAC_AF2_0089,GAC.AF2rank89,GAC.AF2rank89.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank89.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank89.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.88.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.88.pdb,manifest_exact,,,
90,,90,GAC,GAC_AF2_0090,GAC.AF2rank90,GAC.AF2rank90.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank90.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank90.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.89.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.89.pdb,manifest_exact,,,
91,,91,GAC,GAC_AF2_0091,GAC.AF2rank91,GAC.AF2rank91.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank91.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank91.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.90.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.90.pdb,manifest_exact,,,
92,,92,GAC,GAC_AF2_0092,GAC.AF2rank92,GAC.AF2rank92.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank92.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank92.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.91.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.91.pdb,manifest_exact,,,
93,,93,GAC,GAC_AF2_0093,GAC.AF2rank93,GAC.AF2rank93.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank93.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank93.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.92.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.92.pdb,manifest_exact,,,
94,,94,GAC,GAC_AF2_0094,GAC.AF2rank94,GAC.AF2rank94.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank94.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank94.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.93.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.93.pdb,manifest_exact,,,
95,,95,GAC,GAC_AF2_0095,GAC.AF2rank95,GAC.AF2rank95.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank95.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank95.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.94.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.94.pdb,manifest_exact,,,
96,,96,GAC,GAC_AF2_0096,GAC.AF2rank96,GAC.AF2rank96.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank96.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank96.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.95.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.95.pdb,manifest_exact,,,
