source,output,assigned_rank,source_rank_token,removed_ranges,chains,removed_atom_records,removed_residue_count,removed_residues,retained_coordinate_records
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.49.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank50.pdb,50,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.50.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank51.pdb,51,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.51.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank52.pdb,52,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.52.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank53.pdb,53,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.53.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank54.pdb,54,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.54.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank55.pdb,55,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.55.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank56.pdb,56,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.56.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank57.pdb,57,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.57.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank58.pdb,58,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.58.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank59.pdb,59,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.59.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank60.pdb,60,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.60.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank61.pdb,61,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.61.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank62.pdb,62,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.62.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank63.pdb,63,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.63.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank64.pdb,64,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.64.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank65.pdb,65,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.65.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank66.pdb,66,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.66.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank67.pdb,67,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.67.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank68.pdb,68,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.68.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank69.pdb,69,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.69.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank70.pdb,70,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.70.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank71.pdb,71,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.71.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank72.pdb,72,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.72.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank73.pdb,73,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.73.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank74.pdb,74,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.74.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank75.pdb,75,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.75.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank76.pdb,76,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.76.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank77.pdb,77,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.77.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank78.pdb,78,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.78.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank79.pdb,79,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.79.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank80.pdb,80,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.80.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank81.pdb,81,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.81.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank82.pdb,82,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.82.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank83.pdb,83,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.83.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank84.pdb,84,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.84.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank85.pdb,85,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.85.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank86.pdb,86,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.86.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank87.pdb,87,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.87.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank88.pdb,88,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.88.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank89.pdb,89,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.89.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank90.pdb,90,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.90.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank91.pdb,91,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.91.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank92.pdb,92,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.92.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank93.pdb,93,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.93.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank94.pdb,94,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.94.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank95.pdb,95,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.95.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank96.pdb,96,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.96.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank97.pdb,97,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.97.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank98.pdb,98,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.98.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank99.pdb,99,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.99.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank100.pdb,100,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.100.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank101.pdb,101,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.101.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank102.pdb,102,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.102.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank103.pdb,103,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.103.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank104.pdb,104,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.104.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank105.pdb,105,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.105.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank106.pdb,106,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.106.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank107.pdb,107,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.107.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank108.pdb,108,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.108.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank109.pdb,109,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.109.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank110.pdb,110,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.110.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank111.pdb,111,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.111.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank112.pdb,112,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.112.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank113.pdb,113,,0,A,0,0,,2442
/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2/6B90.113.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/PTP1B/01_af2_new/PTP1B.AF2rank114.pdb,114,,0,A,0,0,,2442
